worth every penny its simply awesome product,positive
brilliant its good but i will review it after using at least for a month,positive
great product just go for it without any doubtmakes awesume juice with no fruit wastage you get98 percentage of juice,negative
worst experience ever! sujata powermatic 900 w juicer,negative
wonderful working awesome,positive
just wow! nice product only for juices and delivery was also good,positive
terrific purchase amazing product,positive
terrific it is the best in marketpowerful motordont think twicejust buy,positive
perfect product! justifies the word added in name power smooth and easy juice extractor a small change it can have is the fruitvegetable inlet hole can be full circle than semi circle,positive
classy product so good reviewing after using it,positive
fair simply superb,positive
brilliant goog,positive
fabulous! full marks for this product excellent,positive
super! powerful enough to juice anything planning to try sugarcane once,positive
highly recommended very good product,positive
perfect product! great performance,positive
don't waste your money after reading its reviews i decided to buy this juicer but within few weeks it started creating problemnow the plastic starts breaking as soon as i plug on the juicer,positive
expected a better product pvc material quality is very low,negative
perfect product! good product,positive
best in the market! best,positive
mind-blowing purchase excellent product,positive
highly recommended very nic product,positive
really nice nice good quality,positive
perfect product! excellent,positive
delightful its good but waste collection box is having gaps when connected to mixer so waste comming out could have given proper lock for that too,negative
wonderful good product,positive
highly recommended worth it,positive
excellent super performance,positive
just wow! nice product,positive
perfect product! superb quality performance,positive
super! very good product,positive
simply awesome gd product,positive
mind-blowing purchase thank u flipkart awesome product,positive
terrific purchase great product,positive
nice great product,positive
highly recommended good product,positive
mind-blowing purchase nice product 100100 i recommended to buy this product,positive
just wow! good and nice product delivery is very good,positive
useless product its to small nothing goes inside its mouth i have to cut into small small pieces first probably grind with a mixi first than only it may work its rotating blades are not able to take anything inside useless product waste of money i am returning it,negative
not recommended at all bad product and fraud done by flipkart,negative
pretty good nice,positive
good quality product good product,positive
don't waste your money poor,negative
terrific purchase good,positive
hated it! very bed product,negative
slightly disappointed poor items,negative
slightly disappointed only one star i recommend,positive
did not meet expectations hate it,negative
don't waste your money very bad experience this is first time i am writing bad review for some product i am not able to return it also so please careful before purchasing,negative
utterly disappointed very bad,negative
expected a better product poor quality,negative
useless product bed product,negative
terrible product very bad quality not for use,negative
nice not bad,neutral
excellent superb,positive
wonderful good,positive
highly recommended super,positive
did not meet expectations money wasting,negative
terrible product not working properly easily slip from one place to another,negative
excellent very good machine and very good work,positive
awesome super,positive
terrific very nice chacha,positive
terrific purchase very good,positive
waste of money! it is very bad product i want to suggest that the this because it has no limit to the waste of the fruit not exit i requested to all customer to dont buy this product,negative
classy product very nyc,positive
highly recommended very good this product,positive
terrific purchase nice,positive
brilliant veri nice,positive
worth the money cleaning is difficult grinding is good,positive
must buy! nice,positive
terrific purchase excellent,positive
good good product,positive
good supper prodact,positive
simply awesome nice product and good quality,positive
wonderful a lightweight product and good for small quantity usage,positive
value-for-money nice,positive
hated it! return order,negative
great product nice,positive
fair good,positive
simply awesome good product,positive
terrific purchase good,positive
simply awesome nice,positive
must buy! nice item,positive
excellent good product,positive
value-for-money nice look we use it very easily,positive
really nice good,positive
really nice product is good,positive
wonderful nice,positive
must buy! good,positive
just wow! good,positive
good choice value for,positive
awesome good job,positive
very good good product for household use only,positive
terrific very good,positive
awesome it is good product,positive
delightful good work,positive
mind-blowing purchase thenks,positive
simply awesome this is really amazing product it is easy manual operation handy and comfortable to use all parts are easily detachable and very easy to install alsoas we can detach it easily it is also easy to washits compact form makes it easy to store pack carry anywheregood to extract juice out of orange pineapple grapes etc and it also look amazingi like itmust try,positive
excellent quality is very good looking beautiful very easy to use very nice product,positive
excellent it gives fresh juice it is made by thick plastis and glass it is very beautiful it is easy to use and clean after use overall worth the money go for it,positive
wonderful best in class the quality of plastic is amazing looks very decent not a cheap quality product very smooth very handy product blindly go for it best in every aspect simply amazing,positive
awesome product this product is really amazing and wonderful easily manually operated and comfortable to useits parts are easily separated and very easy to combine also as we can separate its parts easily so its easy to store pack and carry anywhere and also easy to wash efficiently to extract juice from grapes pomegranate oranges and sweetlimes etc awesome product at a effective price highly recommended to all go for it,positive
highly recommended nice product easy to use all parts are detachable so its easy to clean after use within a minute or 2 juice is ready no electricity required so can be used anywhere,positive
wonderful loved the way product is designed very sturdy reliable and easy to use tried sort of juicy fruits like oranges grapes sweetlimes and pomogranate it is very easy to clean definitely worth buy,positive
classy product very good quality juicer simple and easy to use great product to get fresh juice,positive
perfect product! its worth every penny as it is used for soft tissue fruits like pomegranate grape orangend really good as it doesnt require any filtration process afterwards unlike in grindingit cannot be used for appleguavas or hard fruitsits also manual doesnt require any electricity or batteryeasy to clean and works greathelpful during summers who often love to drink juices,positive
must buy! very nice product,positive
just wow! worth it highly recommend guys,positive
terrific purchase never thought there would be something this much useful available at flipkart in such a price range close your eyes and purchase it,positive
just wow! best quality product easy to use and easy to clean,positive
value-for-money nice,positive
must buy! good to use i used to grind pomegranate for juice,positive
mind-blowing purchase good luck,positive
great product good product value for money,positive
excellent compact nice juicer does its job very well loved it,positive
simply awesome fantastic blindly go aheadworking,positive
super! writing the review after using its great go for it,positive
very poor not nise,negative
does the job balyu for money,positive
mind-blowing purchase this is the best in the marketspecialy for gifting this is the best product heavy quality of product,positive
super! it is a very nice producteasy to assemble and useeasy to clean,positive
best in the market! very nice product i like it very much,positive
perfect product! i used it for extracting juice from pomegranate and it worked well process was easy and juice came out smoothly,positive
classy product best product,positive
just wow! juicer is awesome i prepared orange pomegranate juice the experience was greatnice product more or less easy to cleanits not too heavy,positive
awesome nice,positive
good choice very nice product,positive
mind-blowing purchase good,positive
nice very nice product,positive
highly recommended is very nice product thank you so much i like this product,positive
just wow! excellent thank you for flipkart,positive
very poor plz dont buy this product is very poor only one tym use then not workingplz filpkart dont make fool the peoplethis product is so badi have no words this time,negative
mind-blowing purchase good,positive
don't waste your money very bad,negative
best in the market! nice owesome,positive
pretty good nice product,positive
just okay so nice product,neutral
best in the market! nice,positive
terrific best product can be used anytime and anywhere,positive
worthless i buy this product after seeing reviews but quality is not good,negative
terrible product very bad quality,negative
terrible product totality west product,negative
terrible product not v good,negative
worst experience ever! lost money,negative
nice it is not good for pomegranate,negative
just okay super,positive
really nice nice product,positive
brilliant amazingjust go for it,positive
wonderful its very good,positive
did not meet expectations not good,negative
bad quality proper not working,negative
utterly disappointed bad,negative
value-for-money very nice,positive
worth every penny nice product,positive
just wow! good quality product nice,positive
utterly disappointed totally money wasted cheap proudut,negative
must buy! best juicer without electricity,positive
just wow! value for money,positive
awesome very very nice,positive
mind-blowing purchase very nice good cois,positive
hated it! bed,negative
don't waste your money worst product,negative
awesome easy to use,positive
waste of money! very bad,negative
does the job nice,positive
terrific very nice,positive
good quality product used it multiple times and works good liked this product,positive
horrible not good,negative
fair mindblowing product amazing deal,positive
decent product not worked as i wish,negative
not recommended at all totally worst product,negative
worth the money better,positive
very good worth for money,positive
terrible product one of the wrost product in my life i suggest you dont buy this product,negative
simply awesome useful product,positive
good quality product good product,positive
does the job nice product for juicerconit doesnt throw the wastage properlywhen you rotate the handle it slipps base vacuum doesnt workoverall good product,positive
perfect product! nice item quality super for contributed money,positive
terrific very nice product,positive
worthless not useful atall,negative
very good nice at all good experience overall,positive
mind-blowing purchase awsome,positive
worth the money good one,positive
worth every penny good product,positive
excellent nicely grinding a juice,positive
hated it! its not working properly and some parts of this remove when grinding somthing in this waste of money not worth it,negative
value-for-money good product,positive
terrible product waste of money,negative
just wow! nice,positive
terrific amazing,positive
decent product ok,neutral
did not meet expectations very very poor,negative
worst experience ever! really worst looks like kids playing toy i had put return this product totally waste,negative
utterly disappointed dirty product,negative
hated it! not expected it is not working properly after 1day use juice not extract and its parts came outafter showing good reviews we decided to buying this productbut its wasted time and money also,negative
good choice nice product,positive
best in the market! best products,positive
must buy! nice juicer mixture grindersimply used and average waight best product in best price thank you havells and thank you flipkart,positive
classy product item is so good look is so smart and quality is to good its do work very fast its sharp blade are very strong,positive
nice product working fine the juicer is perfect for small family home use after juicing the cleaning process is also very easy overall product is good price considered any one may go for this,positive
mind-blowing purchase good product m happy dis product thnxx to flipcart,positive
excellent very nice product,positive
does the job its not bad but im not satisfied with it 100 because juicier is not good,negative
nice product awesome products juicer is very very good compare to another brand heavy material body great thanks for product fast delivery experience good after use,positive
value-for-money nice looking,positive
pretty good good,positive
nice product nice look,positive
could be way better tot of noise this product,negative
fabulous! nice,positive
very poor got damage product,negative
waste of money! product is damage,negative
bad quality got damaged product,negative
unsatisfactory havells service is very bad dont buy any havells product,negative
not good very bad product and damaged,negative
very good good,positive
classy product very nice company and good products,positive
wonderful very good,positive
classy product after 10 days im uploading reviewworking smoothlya little bit noisy but its normal like other juice machinefull star as its budget friendly n fullfill your requirement thank you flipkart n also ecart best service you guys provide,positive
must buy! value for money its usefull for home only note for commercial use like you cant use daily becuse it is 500 w moter,positive
nice good,positive
value-for-money nice,positive
must buy! wonderful product wastage is very less and cleaning is very easy,positive
perfect product! the product are good and best quality but some functions are not working properly,positive
terrible product pathetic juicerdont buy,negative
did not meet expectations quality is good but jar is broken,negative
nice product good value for money,positive
worthless not good,negative
good choice good product,positive
very good good product,positive
must buy! good product in the this price 2699,positive
perfect product! best product in 2355 rs,positive
must buy! beautiful good quality product,positive
just wow! very good product,positive
terrific nice one,positive
just okay nic,positive
fair good,positive
brilliant over all good and worth its value,positive
nice product very good,positive
value-for-money very good product qualify is best,positive
delightful good product,positive
good quality product nice product thanks flipkart,positive
just okay product okim happy but deliver boy not okflipkart delivery not ok,neutral
must buy! like,positive
great product nice product,positive
classy product did we shop from flipkart we like it thank you,positive
classy product good products,positive
nice not bad,positive
nice product thank you flipkart product very very nice,positive
good quality product good,positive
good choice gud but price is high,neutral
fair not a good product,negative
perfect product! nice product havells really like it,positive
bad quality parts quality is very poor need to replace parts after every two months,negative
terrific purchase super product go for it with out any hesitation,positive
worth every penny awesome product,positive
must buy! superb performance,positive
simply awesome nyc good,positive
nice product very nys,positive
absolute rubbish! worst of money,negative
excellent you can buy this productits good,positive
excellent excellent,positive
brilliant good,positive
fabulous! good one,positive
must buy! regularly using it from one and a half month and its great i mean its working properly its perfect for carrot and beatroot juice,positive
very good very good,positive
nice sound is too loud,neutral
just okay okay okay product,neutral
worth the money good,positive
highly recommended very good product,positive
really nice nice product,positive
simply awesome good product,positive
mind-blowing purchase good,positive
hated it! quality wes bad,negative
really nice good,positive
fabulous! good mixer and juicer in this range,positive
brilliant nice,positive
terrific good,positive
brilliant very good,positive
excellent nice working,positive
terrific product is okbut need more improvements in balance position dont worrygo for buy it,positive
decent product ok,positive
worth every penny just perfect,positive
did not meet expectations bad product,negative
fabulous! best product,positive
fabulous! nice product,positive
just wow! its amazing product super,positive
good choice good,positive
super! good,positive
good choice nice mixer grinder,positive
very good it is good,positive
nice product good,positive
fabulous! good quality,positive
great product super,positive
waste of money! i got this machine with twojar but both are not fit into the machine juicer is fine company should take action,negative
super! ok,positive
terrible product they given the product which was already used and the product quality is too bad,negative
good choice good,positive
delightful good product,positive
very poor worst product,negative
delightful i cant tell about the product that neither its very good nor very bad,positive
good quality product good,positive
terrific good product,positive
great product bestest juicer mixer,positive
worth the money good,positive
nice product good product it is very useful for old people who takes fruit juice daily for their good health,positive
worth every penny awesome product for juicing and grinding,positive
wonderful very good i am so happy,positive
very good great juicermeets my expectations,positive
must buy! i love it thanks flipkart and super amazing fabulous product and nice quality,positive
wonderful this product is very nice,positive
good choice nice product,positive
highly recommended ok,neutral
best in the market! nyc product i like it,positive
terrific good quality,positive
worth the money good product,positive
does the job good,positive
worth every penny this product is really very good that i expected,positive
classy product verry good producy,positive
value-for-money good,positive
brilliant very good product,positive
brilliant very nice product,positive
excellent very nice product,positive
nice product havells is very nice product at this price range,positive
wonderful i am using it and it is awesome,positive
classy product good,positive
perfect product! awesome product,positive
just wow! nyc,positive
highly recommended very nice,positive
value-for-money good price,positive
good quality product nice product,positive
very poor not working smoothly getting heated on small quantity of tomato choping,negative
good choice very nice prodact,positive
very good very good,positive
terrific traffic performance,positive
worth the money good awesome product in this price than other companies products,positive
classy product very good products i using its from nov20,positive
wonderful very nice product,positive
simply awesome nice product,positive
moderate deffect product loo qualty,negative
classy product lil bit ok somehow damaged but packaging is good,positive
very poor very low product dont buy please,negative
terrific purchase awesome,positive
terrific purchase good job,positive
awesome juice machine is very good and jar awesome,positive
nice good product,positive
best in the market! top class,positive
perfect product! best quality,positive
simply awesome excellent,positive
really nice nice product,positive
fabulous! good product,positive
delightful good quality,positive
terrific good product,positive
simply awesome not_specified,neutral
excellent worth it,positive
pretty good nice,positive
terrific purchase best productnice qualitygood in mixing juicing grindinda good product in our budgetjust go for it,positive
value-for-money nice,positive
just wow! very nice product,positive
worth every penny value for money,positive
good choice best quality,positive
value-for-money nice as per showing in detail,positive
awesome very nice product good packing thank you filipkart,positive
fabulous! exellent,positive
absolute rubbish! looted with product providing worst product which is rejected by company havells plz take care from flipkart they r spoiling ur company reputation,negative
terrific good products,positive
super! good,positive
highly recommended nice product and delivery very fast i m very happy to purchase this product throu flipkart,positive
highly recommended good,positive
value-for-money r very good product i am very happy for this brought product,positive
nice product good product,positive
excellent good but more noise,positive
simply awesome very nice juicer,positive
wonderful nice deal,positive
fair really good one,positive
best in the market! gud functioning,positive
perfect product! excellent product,positive
delightful good product,positive
highly recommended good product,positive
value-for-money nice products and nice service flipkart,positive
don't waste your money very bed product not work properly worst of money dont buy it,positive
terrific nice product,positive
terrific good quality and very nice function,positive
brilliant good product good service thank you flipkart,positive
terrific outstandingthis device is too much much better than i expected,positive
pretty good good product but more noisy,negative
excellent awesome product,positive
expected a better product not satisfied with the product,negative
perfect product! very good,positive
good quality product okkkk gud,neutral
terrific purchase this prdct is awsmm this price,positive
super! nice one superb fabric,positive
best in the market! very usefulnd cheep prise,positive
avg product mixi grinder sound lot off i am not happy,negative
good choice super,positive
mind-blowing purchase nice juice mixer grinder ice work this product i am happy parchaj this product,positive
brilliant awesome product,positive
excellent nice,positive
awesome good,positive
very good good for power saving,positive
terrible product product doesnt work properly worst product doesnt purchase it,positive
best in the market! for almost 3 months we are still using it,positive
very poor its damaged in one month,negative
simply awesome very good product,positive
worthless not work,negative
good choice useful product,positive
decent product keep a hole or opening at the top so that vegetable can be put inside through the hole and things become convenient,positive
terrific purchase must buy,positive
terrific thats a nice,positive
compact i was looking after this juicer since months and now when i have this one i can say that it is one of the smoothest juicer i ever encounteredlow noise and fast fruit processing excellent working easy to assemble and even easier to clean withing minutesthanks,positive
good quality product very capable juicer beautiful powerful and simple does the job pretty good i am satisfied definitely carrot and sweet lime juice has been so yummy i no longer need to go to a juice shopmy winter nutrition is sorted carrot and beetroot juice is part of my staple dieti just bought myself happiness with money and i am really proud of itbuying a juicer at this price point might not sound convincing to people they would say that they can get a juicer mixer grinder in lesser budge,positive
great product :) i bought this product after reading so many reviews of other products as well this product is best for home use i tried with almost all the fruits be it carrotbeetrootpineapplepomegranateappleorange this product never disappointed me it is very easy to clean as well it looks cute and easy to carryone small tip if you are gonna extract juice of fruit with seeds like orange seeds do not press it with the presser provided just close the opening with your hand all the seed will b,positive
must buy! this has been an amazing product id researched on juicers and found this one at a reasonable price and that too from a reliable brand like phillipsas showed on product page and reviews on youtube its really easy to use and have i never missed a day without a glass of juice ive tried mosambi beetroot bottle gourd cucumber pomegranate tomato apple etc so far try mixing these with lime juice and black salt with ice cubes,positive
value for the money really a super juicer in affordable price suitable for both vegetables and fruits only problem which i faced initially was removing the sieve after using the juicer but after frequent usage it became easy to remove the sieve,positive
super! best juicer ever i have seenin just few seconds you ll get fresh homemade juice in your hand its looks beautiful work very fast sahi price me sahi chiz superbthanks to philips and flipkart,positive
good quality product hello everyonebought this product two weeks ago the product is fabulous and worth of its cost every product has pros and cons this one too pros1 no more physical heavy duty pay the electricity bill d2 efficient and incredibly fast 3 no problem in cleaning the residues cons1 length of wire is very short2 the residues still has almost 10 of juice in it mostly in case of orange 3 formation of heavy foam in all juice conclusively just buy it,positive
classy product excellent product this is my review after using the product for over 4 months i bought this for my dad and it works well with less power consumption as compared to our past juicer highly recommended,positive
gorgeous juicer that works wonders!!!!!! this compact and gorgeous juicer has not only added to the beauty of my kitchen but also extracts a very good quantity of juice with very less wastage as pulp its not the regular cumbersome juicer that you would dread to take out of the hiding super easy to assemble and clean you can easily extract orange juice without the fear of seeds getting juiced and making it bitter which is a very common problem with other juicers it also extracts juice from all sorts of veggies as well bottle,positive
so little juice and so much of waste. please take time to understand the difference between a blender and a juicer and then if you choose a juicer i think this is the best one easy to juice and clean only thing i do not like about juicer is that it leaves a lot of fiber behind and i get just a quarter glass of juice out of one apple blending would be an ideal choice if you are looking for more juice,positive
super! received the juicer few days back on time delivery the juicer is amazing and really helpful for people who want a product which is easy to handle and use quality is really good for the price i definately recommend this product to everyone,positive
best but not worth in this range juicer moter is good n washing is also best but that pulp have some juice so in this range 5159 is not worth price for thos juicer,positive
excellent one of the useful product for daily use i have come across in recent past there are many other brands for much lesser price but believe me this is very easy to use no fuss cleans in 1 minute and compact design helps save storage space flipkarts delivery was super fast sunday evening i ordered and product was delivered monday eveninggood job by the deliverylogistics team now our day starts with healthy combination of mix vegetable and fruit juices,positive
very good juicer was compact and beautiful works well but only thing i observed is im getting very fine vegetable particals in juice my old juicer which is a basic model gave me just juice not veg pulp,positive
classy product its really a good juicer and i can say just one sentence for this product close your eyes and purchase itthere wont be a more simpler product for juicing other than this in the given price rangei am using this product since last one and half year and here is my observation pros it proved 100 of phillips claim minimum fuss and max juice 100 true statement it can extract juice from almost all type of vegetables and fruits quick cleaning after juicing sieve design and,positive
wonderful i have used it few times now and i must say easy and full capacity juicer but might need to cut few vegetables to small pieces for getting the juice out overall good product i got it on slightly less than mrp so its was that way also,positive
simply awesome first of all thanks to the seller and flipkart for the perfect packaging and ontime delivery this is my first juicer and im very satisfied its very easy to assemble and dismantle and you can make juice out of almost anything you can clean everything within 5 minutes the juice youll get is very pure and the waste pulp has 0 of juice this is the best thing that i could ever ask for,positive
pretty good best juicercentrifugal i bought till date not perfect like cold press ones but extracts even a single drop of juice from the pulp and leaves waste pulp dry as excepted from a good juicer good for any kind of fruit kudos to flipkart about quick delivery and good packing keep going flipkart,positive
best in the market! best juicer for fitness freaks take any vegetable or fruit it does it job well to extract as much juice and the pulp you found is almost remain somewhat dry i have the bigger one 750w at home for my parents and purchase this one for my use best juicer in this price,positive
highly recommended well designed product easy to clean fast efficient juicing value for money product money well spent thanks,positive
great product a must for every kitchen i bought it last month very easy to use and get a well extracted juice from almost every fruit just one con is there that the fruit scrap collector is small and have to vacate after 2 glasses of juice overall a very good product,positive
terrific very nice juicer i was doubtfull before buying after reading some negative comments but trust me this is the best juicer in this price segment the pulp is quite dry and no juice is left in the pulp doesnt makes sound and very easy to assemble the parts very easy to clean if u are planning to buy a juicer then just go for it without a second thought,positive
worth every penny very good and beautiful juicer its make juicing so easy my family loves it,positive
pretty good very happy with the product i received packaging was also very good worth buying bought it after so much of survey n reviews its really easy to operate n hassle free cleaning,positive
good choice too good works swiftly if you dont mind its price best juicer available at last at good price from flipkart go for it cleaning is really easy unlike in other low cost juicers where it is very cumbersome,positive
terrific excellent it makes very smooth juice n very easy to washi am so happy,positive
excellent 5 star product very easy and convenient to use now enjoy home made fresh juice without any hassle,positive
fabulous! this is a good product with a great motor makes juice pretty quick and easy and is very easy to clean later,positive
fabulous! very nice product drinking juice without ice and sugar now a days i am also making kerala sambharam buttermilk also with this juicer a must for healthy and happy living,positive
super! though machine is centrifugal and cheaper centrifugal machines are available its price justified by its performance power ease of use and cleaning and usabilty as all types of fruits can be taken including citrus one,positive
super! though machine is centrifugal and cheaper centrifugal machines are available its price justified by its performance power ease of use and cleaning and usabilty as all types of fruits can be taken including citrus one,positive
just wow! great product good performance great for juicing all kinds of fruits and vegetables has great power output too,positive
great product good compact juicerfast process of extracting juice and that too in large quantity the stylish juicer can be cleaned instantlythis smart and compact juicer increases the beauty of your kitchenonly concern is for cleaning every time you have to dismental completely,positive
it's simple and superb. easy to use easy to clean and good nutrition for body i purchased for my little son i m so happy with it,positive
classy product very good product easy to clean friendly product worth for price,positive
great product easy to use and very quick in getting juice out good for mosambi pomegranate orange apple and carrots flipkart delivered in one day totally loved it,positive
awesome product awesome product very easy to handle easy to wash flipkart very fast delivery,positive
perfect product! good producteasy to handletake less space and easy to cleanprice may be little bit higher as compared to other juicerbut it worth of moneybut is is chipper online than open market,positive
nice product this is nice product to use but highly recommended for people who prefer juices otherwise waste of money and no value and few fruits are not worth to use this machine over all i suggest to buy,positive
good choice the product is beautifully designed and it produces good amount of juice almost all kind of fruits my family appreciate it nice work philips,positive
very good its a very good juicer easy to assemble and clean extracts best juice out of watermelon orange beetroot carrot just go for it,positive
brilliant great prduct from philips easy to clean less noise compaired to other juicer easy to assemble nice design,positive
perfect product! best product to buy a bit costly but it is worth for this cost easy to operate and flipkart is proof of its authenticity thank u,positive
juicer really fast while making out juice and easy to handle one of the best product with this range and cleaning is really very easy,positive
great product just go for this juicer takes very little space and is super easy to clean second the speed of juicer is pretty awesome with low noise,positive
awesome juicer from philips really good juicer for almost all fruits absolutely powerful easy to clean its very compact and quite simple to use makes juices in seconds,positive
excellent juicer excellent juicer very easy to clean i use it almost everyday and it is really great for carrots beetroots etc,positive
excellent juicer this is an excellent juicer it is fast and good for a small family like minethe cleaning is also no fuss really like the juicer,positive
100% satisfied from the product. very very use full product in too life and flipkart given good quality product 1 easy to use2 easy to wash3 low noise and no vibrationover all good products,positive
useless product product work well but left arm of the juicer is faulty it is not closing properly you need to hit that arm i have not notice this bcoz i never use this juicer it is been used by my wife and she told me the day when we got its same i think flipkart making fool to people they know its faulty peace still they are delivering shame on you guys i will suggest people do not buy such products from flipkart better buy from stores or other reputeted ecommerce website,negative
fabulous! good quality product very happy with flipkart thanku so much,positive
great product superb,positive
great product there is just one statement for this product close your eyes and purchase itthere wont be a more simpler product for juicing other than this in the given price rangemy quick summary belowpros as phillips says minimum fuss and max juice 100 true statement works for almost all type of vegetables and fruits cleaning is quick after juicing sieve design and reverse placement works very effectively it has solved my cabbage juicing problem which was not happening in other jui,positive
good choice product is good really,positive
wonderful very nice awesome,positive
worst experience ever! utter failure juiceru can use only for carrot and beetroot washing is very hard and the lid part is very weak got damaged within a month of purchaseif u put pomegranate u can see the whole pomegranate as u put inside the bottom part and it will extract only two tablespoon of pomegranate juicefor citrus fruits you have to peel and take the seeds out if not it would crush the seeds and the juice will lose its sweetness and to do for doing all these peeling chores you can just put them in,negative
utterly disappointed useless product half of the pulp remains in the juicer please dont buy this product,negative
nice overall good but if u r expending 6000 the product must be amazing since manuall juicer r available at rs 300 all the waste have juice remains so final verdict is if u r not able to operate the manuall juicer must buy this else wastage of money,positive
super! good,positive
perfect product! nice product,positive
fabulous! up to the mark,positive
best in the market! hmmm nice product,positive
worth every penny very good product in good price,positive
classy product very good,positive
excellent really good productexactly what i wantedsmall insizelight weight very happ with this product,positive
9838797786 higd one,positive
value for money i am using this product from last 1 month delivered by flipkart i am very satisfied with this product very easy to install and use i havent had any problem with it in last one month,positive
excellent product by philips i purchase this product on occasion of my moms birthdaybefore buying i thought it is too expensive for making juicesafter using it it is worth product to buy for single penny you spendit make juice in less minutes and it take very little time to clean itdont look at price go for it,positive
"best quality, easy to use. 100% satisfaction. philips juicers are best by quality it is very simpler to use and clean can be bought without any doubt",positive
just wow! it is amazing purchase for me it is absolutely excellent and very easy to use,positive
great product awesome product go for it without any hesitation,positive
nice product good product,positive
just wow! satisfied with juicer working wellsaves lot of timeeasy makinggot gud discount in flipkart,positive
simply awesome perfect juicer,positive
terrific good,positive
awesome a very help full product now i can always make juice very easily,positive
did not meet expectations returnednot upto the quality,negative
value-for-money best juicer but the price is little high for this,positive
highly recommended ok,positive
brilliant awesome producti got great result from it fully paisa vasool,positive
very good best,positive
classy product great juicer hassle free easy to clean juices pretty much everything beets carrot apples all go for it thanks flipkart,positive
delightful good project,positive
nice product nice product,positive
fair best,positive
best in the market! good product and easy to handle,positive
mind-blowing purchase good,positive
perfect product! awesomebest juicer ever,positive
terrific purchase excellent,positive
moderate its ok ok,positive
moderate its ok ok,positive
horrible its very bad product company not provide how to use waste of money do not buy it,negative
classy product mindblowing product build quality also very good thanks flipkart,positive
worthless not completely dry,negative
unsatisfactory cost is so high,negative
bad quality not squeezing properly,negative
utterly disappointed not to recommended to buy,negative
great product the product is awesome it does juices quickly and very easy to assemble the product also very easy awesome and value for money health is important always so go for it to get benefitted,positive
nice product the product is very goodalthough it is little expensivebut quality of juicer is good best for large amount of juice,positive
awesome without second thought go for it very useful for those take fruits and vegetables use daily time saving too,positive
awesome without second thought go for it very useful for those take fruits and vegetables use daily time saving too,positive
highly recommended great product,positive
worth every penny good item,positive
delightful reviewing after usage of 5 monthsworks nice get any juice within secondsoverall product is good,positive
good quality product very good product,positive
mind-blowing purchase excellent juicer,positive
value-for-money awesome,positive
great product very good product,positive
terrific purchase easy to cleanextracts juice 90rest can be squeezed with help of strainergood qualitybut handle with care product,positive
fabulous! worth buying,positive
worth every penny really appreciate this machine i am happy with this machine,positive
classy product very good product i just loved it,positive
great product good,positive
super! very good,positive
best in the market! worth buying just go for it guys,positive
nice product good juiceuse it everydaymakes good sweet lime juiceperfect for fitness freaks like me,positive
does the job nice product bt only thing is that the wire us vey small and two pin curd itll be better if itll 3 pin,positive
good choice performance was good but the cord lenght very small,positive
value-for-money really good buy,positive
good choice juicer is soo good,positive
fabulous! as usual great product by phillips and quick and prompt delivery by flipkart delivered earlier than commitment,positive
brilliant very good,positive
classy product amazing work best in all juicers blind go with this,positive
awesome excellent,positive
wonderful good product but it also crushes the seeds which makes the juice a little bit bitter,negative
terrific such a good product lvly,positive
best in the market! excellent,positive
just wow! awesome product for daily use,positive
really nice so nice,positive
perfect product! excellent,positive
does the job the cord is very small it should have been at least one metre price is highotherwise ok,positive
classy product very nice and too good,positive
mind-blowing purchase it is really awesome product value of money,positive
nice product good product,positive
highly recommended vvgood product and plz provide atm machine to dilivery boy,positive
awesome juicer is good but price is too high,positive
awesome excellent,positive
mind-blowing purchase must buy this juicer it is the best juicer,positive
just okay decent product handy to use,neutral
pretty good very nice product purchased in 4500 only in offer thanks flipkart i will update review after 01 month using,positive
mind-blowing purchase good purchase delivered before time delivery man is a nice personjuicer is good but for seeds containing fruits like citrus fruit eg mausami orange meenu etc first take off all the seeds otherwise juice will be bitter in taste rests are good,positive
just wow! awesome,positive
terrific purchase easy to use and most efficient product,positive
must buy! nice product,positive
fair looks great but body is fragile not worth the money,positive
wonderful nice products,positive
pretty good good,positive
excellent best quality,positive
fabulous! good can buy worth for money plug wire is small no other issue,positive
highly recommended nice juicer thanks to flipkart,positive
awesome does great job go for it,positive
absolute rubbish! very bad product plzz do not waste your money you should have go for manual machine which operate by hand,positive
terrific excellent juser easy to used and wash,positive
highly recommended product not working properly,neutral
good good,positive
very good good quality,positive
value-for-money product is good,positive
terrific purchase good,positive
classy product awesome product just go for it,positive
awesome very nice product only wire is too small,positive
awesome no 1,negative
just wow! safe packaging best price delivery was very fastawesome product thanks flipkart,positive
simply awesome good optimum juice in minimum fuss,positive
simply awesome supper,positive
brilliant very nice,positive
classy product good,positive
wonderful its awesome loved it,positive
awesome excellent product easy to use and clean fast,positive
good quality product excellent,positive
worth every penny great quality,positive
terrific nice,positive
not good the product has stopped working after 3 months of purchase,negative
classy product its amazing i love it and very use full,positive
